 -5.384720	 -0.843026	 -0.230250 
  -5.384239	 -0.845881	 -0.231486 
  -5.383757	 -0.848736	 -0.232721 
  -5.383275	 -0.851591	 -0.233957 
  -5.382793	 -0.854446	 -0.235192 
  -5.382312	 -0.857301	 -0.236428 
  -5.381830	 -0.860156	 -0.237663 
  -5.381348	 -0.863011	 -0.238899 
  -5.380866	 -0.865866	 -0.240134 
  -5.380385	 -0.868721	 -0.241370 
  -5.379903	 -0.871576	 -0.242605 
  -5.379421	 -0.874430	 -0.243840 
  -5.378939	 -0.877285	 -0.245076 
  -5.378458	 -0.880140	 -0.246311 
  -5.377976	 -0.882995	 -0.247547 
  -5.377494	 -0.885850	 -0.248782 
  -5.377012	 -0.888705	 -0.250018 
  -5.376531	 -0.891560	 -0.251253 
  -5.376049	 -0.894415	 -0.252489 
  -5.375567	 -0.897270	 -0.253724 
  -5.375086	 -0.900125	 -0.254959 
  -5.374604	 -0.902980	 -0.256195 
  -5.374122	 -0.905835	 -0.257430 
  -5.373640	 -0.908690	 -0.258666 
  -5.373159	 -0.911545	 -0.259901 
  -5.372677	 -0.914400	 -0.261137 
  -5.372195	 -0.917255	 -0.262372 
  -5.371713	 -0.920110	 -0.263608 
  -5.371232	 -0.922965	 -0.264843 
  -5.370750	 -0.925820	 -0.266079 
  -5.370268	 -0.928675	 -0.267314 
  -5.369786	 -0.931530	 -0.268549 
  -5.369305	 -0.934385	 -0.269785 
  -5.368823	 -0.937240	 -0.271020 
  -5.368341	 -0.940095	 -0.272256 
  -5.367859	 -0.942949	 -0.273491 
  -5.367378	 -0.945804	 -0.274727 
  -5.366896	 -0.948659	 -0.275962 
  -5.366414	 -0.951514	 -0.277198 
  -5.365932	 -0.954369	 -0.278433 
  -5.365451	 -0.957224	 -0.279669 
  -5.364969	 -0.960079	 -0.280904 
  -5.364487	 -0.962934	 -0.282139 
  -5.364006	 -0.965789	 -0.283375 
  -5.363524	 -0.968644	 -0.284610 
  -5.363042	 -0.971499	 -0.285846 
  -5.362560	 -0.974354	 -0.287081 
  -5.362079	 -0.977209	 -0.288317 
  -5.361597	 -0.980064	 -0.289552 
  -5.361115	 -0.982919	 -0.290788 
  -5.360633	 -0.985774	 -0.292023 
  -5.360152	 -0.988629	 -0.293259 
  -5.359670	 -0.991484	 -0.294494 
  -5.359188	 -0.994339	 -0.295729 
  -5.358706	 -0.997194	 -0.296965 
  -5.358225	 -1.000049	 -0.298200 
  -5.357743	 -1.002904	 -0.299436 
  -5.357261	 -1.005759	 -0.300671 
  -5.356779	 -1.008614	 -0.301907 
  -5.356298	 -1.011468	 -0.303142 
  -5.355816	 -1.014323	 -0.304378 
  -5.355334	 -1.017178	 -0.305613 
  -5.354853	 -1.020033	 -0.306848 
  -5.354371	 -1.022888	 -0.308084 
  -5.353889	 -1.025743	 -0.309319 
  -5.353407	 -1.028598	 -0.310555 
  -5.352926	 -1.031453	 -0.311790 
  -5.352444	 -1.034308	 -0.313026 
  -5.351962	 -1.037163	 -0.314261 
  -5.351480	 -1.040018	 -0.315497 
  -5.350999	 -1.042873	 -0.316732 
  -5.350517	 -1.045728	 -0.317968 
  -5.350035	 -1.048583	 -0.319203 
