 -4.083487	 -29.574089	 -8.000003 
  -4.054793	 -29.579378	 -8.010306 
  -4.026100	 -29.584668	 -8.020610 
  -3.997406	 -29.589957	 -8.030913 
  -3.968713	 -29.595246	 -8.041216 
  -3.940020	 -29.600535	 -8.051519 
  -3.911326	 -29.605824	 -8.061822 
  -3.882633	 -29.611114	 -8.072126 
  -3.853939	 -29.616403	 -8.082429 
  -3.825246	 -29.621692	 -8.092732 
  -3.796553	 -29.626981	 -8.103035 
  -3.767859	 -29.632271	 -8.113339 
  -3.739166	 -29.637560	 -8.123642 
  -3.710473	 -29.642849	 -8.133945 
  -3.681779	 -29.648138	 -8.144248 
  -3.653086	 -29.653427	 -8.154551 
  -3.624392	 -29.658717	 -8.164855 
  -3.595699	 -29.664006	 -8.175158 
  -3.567006	 -29.669295	 -8.185461 
  -3.538312	 -29.674584	 -8.195764 
  -3.509619	 -29.679873	 -8.206067 
  -3.480925	 -29.685163	 -8.216371 
  -3.452232	 -29.690452	 -8.226674 
  -3.423539	 -29.695741	 -8.236977 
  -3.394845	 -29.701030	 -8.247280 
  -3.366152	 -29.706319	 -8.257584 
  -3.337458	 -29.711609	 -8.267887 
  -3.308765	 -29.716898	 -8.278190 
  -3.280072	 -29.722187	 -8.288493 
  -3.251378	 -29.727476	 -8.298796 
  -3.222685	 -29.732766	 -8.309100 
  -3.193991	 -29.738055	 -8.319403 
  -3.165298	 -29.743344	 -8.329706 
  -3.136605	 -29.748633	 -8.340009 
  -3.107911	 -29.753922	 -8.350312 
  -3.079218	 -29.759212	 -8.360616 
  -3.050524	 -29.764501	 -8.370919 
  -3.021831	 -29.769790	 -8.381222 
  -2.993138	 -29.775079	 -8.391525 
  -2.964444	 -29.780368	 -8.401829 
  -2.935751	 -29.785658	 -8.412132 
  -2.907058	 -29.790947	 -8.422435 
  -2.878364	 -29.796236	 -8.432738 
  -2.849671	 -29.801525	 -8.443041 
  -2.820977	 -29.806814	 -8.453345 
  -2.792284	 -29.812104	 -8.463648 
  -2.763591	 -29.817393	 -8.473951 
  -2.734897	 -29.822682	 -8.484254 
  -2.706204	 -29.827971	 -8.494557 
  -2.677510	 -29.833261	 -8.504861 
  -2.648817	 -29.838550	 -8.515164 
  -2.620124	 -29.843839	 -8.525467 
  -2.591430	 -29.849128	 -8.535770 
  -2.562737	 -29.854417	 -8.546074 
  -2.534043	 -29.859707	 -8.556377 
  -2.505350	 -29.864996	 -8.566680 
  -2.476657	 -29.870285	 -8.576983 
  -2.447963	 -29.875574	 -8.587286 
  -2.419270	 -29.880863	 -8.597590 
  -2.390576	 -29.886153	 -8.607893 
  -2.361883	 -29.891442	 -8.618196 
  -2.333190	 -29.896731	 -8.628499 
  -2.304496	 -29.902020	 -8.638802 
  -2.275803	 -29.907309	 -8.649106 
  -2.247109	 -29.912599	 -8.659409 
  -2.218416	 -29.917888	 -8.669712 
  -2.189723	 -29.923177	 -8.680015 
  -2.161029	 -29.928466	 -8.690318 
  -2.132336	 -29.933756	 -8.700622 
  -2.103643	 -29.939045	 -8.710925 
  -2.074949	 -29.944334	 -8.721228 
  -2.046256	 -29.949623	 -8.731531 
  -2.017562	 -29.954912	 -8.741835 
  -1.988869	 -29.960202	 -8.752138 
  -1.960176	 -29.965491	 -8.762441 
  -1.931482	 -29.970780	 -8.772744 
  -1.902789	 -29.976069	 -8.783047 
  -1.874095	 -29.981358	 -8.793351 
  -1.845402	 -29.986648	 -8.803654 
  -1.816709	 -29.991937	 -8.813957 
  -1.788015	 -29.997226	 -8.824260 
  -1.759322	 -30.002515	 -8.834563 
  -1.730628	 -30.007804	 -8.844867 
  -1.701935	 -30.013094	 -8.855170 
  -1.673242	 -30.018383	 -8.865473 
  -1.644548	 -30.023672	 -8.875776 
  -1.615855	 -30.028961	 -8.886080 
  -1.587161	 -30.034251	 -8.896383 
  -1.558468	 -30.039540	 -8.906686 
  -1.529775	 -30.044829	 -8.916989 
  -1.501081	 -30.050118	 -8.927292 
  -1.472388	 -30.055407	 -8.937596 
  -1.443694	 -30.060697	 -8.947899 
  -1.415001	 -30.065986	 -8.958202 
  -1.386308	 -30.071275	 -8.968505 
  -1.357614	 -30.076564	 -8.978808 
  -1.328921	 -30.081853	 -8.989112 
  -1.300228	 -30.087143	 -8.999415 
  -1.271534	 -30.092432	 -9.009718 
  -1.242841	 -30.097721	 -9.020021 
  -1.214147	 -30.103010	 -9.030325 
  -1.185454	 -30.108299	 -9.040628 
  -1.156761	 -30.113589	 -9.050931 
  -1.128067	 -30.118878	 -9.061234 
  -1.099374	 -30.124167	 -9.071537 
  -1.070680	 -30.129456	 -9.081841 
  -1.041987	 -30.134746	 -9.092144 
  -1.013294	 -30.140035	 -9.102447 
  -0.984600	 -30.145324	 -9.112750 
  -0.955907	 -30.150613	 -9.123053 
  -0.927213	 -30.155902	 -9.133357 
  -0.898520	 -30.161192	 -9.143660 
  -0.869827	 -30.166481	 -9.153963 
  -0.841133	 -30.171770	 -9.164266 
  -0.812440	 -30.177059	 -9.174569 
  -0.783746	 -30.182348	 -9.184873 
  -0.755053	 -30.187638	 -9.195176 
  -0.726360	 -30.192927	 -9.205479 
  -0.697666	 -30.198216	 -9.215782 
  -0.668973	 -30.203505	 -9.226086 
  -0.640280	 -30.208794	 -9.236389 
